date,type,category,amount,content
2024-11-16,지출,electricity,157000.0,마트 장보기 memo
2024-01-01,지출,fuel,20000.0,출장 현금
2026-03-18,지출,쇼핑,92.0,온라인 주문 #6
2026-01-01,수입,카페,95000.0,점심 현금
2024-06-08,수입,restaurant,123.0,출장 현금
2024-09-01,지출,급여,1000.0,점심 #3
2025-05-07,지출,eventgift,222000.0,출장
2024-07-11,수입,fashion,21000.0,기념일
2025-09-01,수입,pharmacy,250.0,병원 memo
2026-02-22,지출,pharmacy,33.0,교통비 현금
2025-08-01,지출,hospital,40000.0,친구 만남 확인필요
2024-11-06,지출,식비,2320000.0,마트 장보기 현금
2026-01-27,수입,subway,123.0,교통비 현금
2025-01-25,수입,incomebonus,191.0,기념일
2025-07-01,수입,식비,2348.0,환불 #5
2024-05-05,지출,카페,2270000.0,환불 확인필요
2024-01-24,지출,congrats!!,123.0,수업 #3
2025-05-18,지출,concert,1580000.0,저녁
2024-05-21,지출,lecture,124.0,친구 만남 #1
2024-07-01,수입,catsnack,244.0,월급 환불건
2025-02-01,수입,gas,198000.0,환불 memo
2025-03-13,지출,monthlypay,123.0,카페 urgent
2025-08-01,지출,meal,241000.0,여행 준비 카드
2025-05-15,지출,hospital,135000.0,수업 memo
2026-02-05,지출,mall123,202000.0,수업
2025-03-27,지출,hospital,1890000.0,병원
2024-10-01,지출,dessert,1256.0,환불 memo
2025-02-08,지출,present,90000.0,환불 memo
2024-06-23,지출,lecture123,123.0,환불
2025-03-02,수입,monthlypay,102.0,점심 memo
2024-04-01,수입,taxi,1700000.0,기념일 memo
2024-02-01,수입,uber,164.0,게임 결제
2025-08-01,지출,식비,119000.0,온라인 주문
2025-11-06,지출,clothes,103000.0,게임 결제
2024-12-01,지출,trip,900000.0,기념일 현금
2026-01-29,지출,lunch,250000.0,게임 결제 #8
2025-08-09,지출,birthdaygift,81.0,월급 현금
2024-08-30,지출,present,110000.0,기념일 현금
2025-05-15,지출,starbucks,60.0,점심 urgent
2025-09-01,지출,congrats,1043.0,수업
2024-01-26,수입,eventgift!!,2080000.0,친구 만남 카드
2025-06-01,지출,coffee,43.0,교통비
2025-08-01,지출,catsnack,82000.0,병원 #6
2025-12-01,수입,restaurant,179000.0,출장
2024-05-27,수입,taxi,1100000.0,온라인 주문
2025-03-01,지출,game,124000.0,수업
2024-02-12,지출,congrats,148000.0,교통비 urgent
2026-03-01,수입,eatout,83.0,점심 urgent
2026-01-01,지출,subway,3000.0,카페 현금
2025-02-11,지출,movie,3000.0,월세 urgent
2025-04-04,지출,concert,147000.0,점심
2026-04-07,수입,eatout,1630000.0,카페 현금
2025-05-01,수입,카페,233.0,온라인 주문
2025-02-05,지출,catsnack!!,144000.0,병원 환불건
2024-09-01,지출,flight,223000.0,온라인 주문
2025-12-01,지출,pet,220000.0,월세 현금
2024-11-01,수입,groceries,101000.0,기념일 memo
2025-12-01,지출,medical,153000.0,수업 #2
2025-02-23,지출,netflix,194.0,수업 확인필요
2025-04-24,지출,여행,620000.0,수업
2024-02-01,지출,coffee,62.0,카페 urgent
2025-11-01,수입,급여,24.0,저녁 확인필요
2024-09-28,지출,bonus123,3000.0,점심
2024-11-14,지출,pay,34000.0,수업 카드
2025-09-01,지출,dogfood,135.0,게임 결제
2024-07-06,지출,dinner,123.0,친구 만남
2024-06-12,수입,onlineshopping,1280000.0,저녁 확인필요
2025-04-01,지출,utility,115000.0,병원 환불건
2026-02-01,수입,course,1300000.0,출장 카드
2024-12-24,지출,subway,33000.0,월세 urgent
2024-07-01,지출,dinner,233000.0,수업 현금
2024-03-26,지출,concert,1794.0,월세 현금
2025-01-29,수입,taxi,1680000.0,게임 결제 #8
2025-01-01,지출,utility,166.0,저녁 urgent
2025-10-24,지출,gas,185.0,수업 환불건
2025-03-01,수입,present,400000.0,카페 현금
2024-09-01,지출,여행,134000.0,출장 현금
2026-01-24,지출,taxi,166.0,게임 결제
2025-09-11,지출,flight,166000.0,카페 memo
2024-02-23,수입,fuel,192.0,온라인 주문 현금
2024-08-01,지출,coffee,450000.0,월세 #4
2026-02-01,수입,netflix,1320000.0,카페 확인필요
2025-04-01,지출,카페,990000.0,월세
2025-12-03,지출,교통,28.0,수업
2025-07-01,수입,pet,1700000.0,교통비 환불건
2024-02-05,지출,book,29.0,환불 환불건
2025-03-06,수입,선물,197000.0,기념일 urgent
2024-10-17,수입,electricity,242000.0,월세
2024-12-01,지출,fashion,204000.0,카페 카드
2026-01-01,수입,eventgift,194000.0,출장
2024-06-18,지출,pay,206.0,게임 결제 카드
2024-10-01,지출,급여,122000.0,마트 장보기 urgent
2024-05-28,지출,starbucks,49.0,월세 urgent
2024-08-19,지출,clinic,151.0,카페
2024-01-26,지출,pet,206.0,병원 urgent
2025-02-23,지출,meal123,51.0,월급
2024-12-16,지출,선물,1000.0,수업 현금
2024-05-08,지출,여행,57000.0,온라인 주문 환불건
2024-01-22,수입,netflix,97.0,온라인 주문 urgent
2024-03-01,수입,pharmacy,24000.0,기념일 현금
2024-10-13,수입,gas,960000.0,게임 결제 #1
2024-12-13,수입,latte,103000.0,월세
2025-11-01,수입,lecture,34000.0,병원 현금
2025-03-10,수입,uber,1920000.0,친구 만남
2024-08-11,수입,monthlypay,2430000.0,기념일 확인필요
2024-03-05,지출,쇼핑,62000.0,친구 만남 환불건
2024-01-16,수입,birthdaygift,88.0,병원
2025-09-08,지출,train,48000.0,온라인 주문 urgent
2024-10-12,지출,vet,227.0,카페 확인필요
2025-09-11,수입,dinner,173.0,병원 환불건
2025-09-16,수입,present,245000.0,수업 확인필요
2024-01-24,수입,restaurant,82000.0,게임 결제 #8
2025-07-22,지출,식비,245000.0,환불 urgent
2025-07-26,지출,book,1840000.0,월세 확인필요
2026-02-19,지출,급여,217.0,온라인 주문 확인필요
2024-06-01,지출,study,188.0,점심 memo
2025-04-07,수입,birthdaygift!!,49.0,온라인 주문 환불건
2025-02-26,지출,dinner,1680000.0,수업 #2
2024-06-01,수입,카페,500000.0,카페 urgent
2026-03-05,지출,급여,1420000.0,월세 카드
2024-08-31,수입,pet,31.0,마트 장보기
2024-08-01,지출,waterbill,84.0,여행 준비 환불건
2024-03-31,지출,dogfood,85000.0,온라인 주문
2026-02-05,지출,lecture,2420000.0,월급 urgent
2025-08-01,수입,교통,1280000.0,마트 장보기 memo
2025-10-19,지출,여행,213.0,여행 준비 #5
2025-08-01,수입,trip,107.0,게임 결제 urgent
2024-08-11,지출,book,26.0,병원 #2
2025-02-01,수입,여행,1960000.0,병원 #6
2024-08-01,지출,internet,177.0,온라인 주문 환불건
2024-02-07,수입,dessert,239.0,병원
2024-04-15,수입,dogfood,94000.0,기념일
2025-01-01,수입,식비,86000.0,마트 장보기 #4
2025-05-01,지출,transport123,10.0,카페 현금
2025-09-12,지출,선물,45.0,온라인 주문 현금
2026-03-12,수입,급여,118.0,카페 환불건
2024-07-01,지출,train,228000.0,환불 확인필요
2024-06-11,지출,study,231000.0,여행 준비 urgent
2024-01-01,지출,hotel,665.0,월세 환불건
2024-01-28,수입,gas,184000.0,친구 만남 확인필요
2025-04-01,지출,taxi,195.0,기념일 memo
2025-04-27,지출,dinner,167.0,마트 장보기 urgent
2025-01-16,수입,coffee,9.0,게임 결제 현금
2025-04-29,지출,vacation,1920000.0,교통비
2026-03-10,지출,hobby,115000.0,병원 카드
2025-05-23,지출,선물,158.0,온라인 주문 카드
2025-03-10,지출,trip,148000.0,월세 urgent
2025-06-28,지출,study123,2480000.0,여행 준비 urgent
2024-06-16,지출,pet,174.0,온라인 주문 urgent
2024-10-28,지출,hobby,2041.0,교통비 memo
2026-04-08,수입,dessert,1100000.0,월세 카드
2025-04-01,수입,급여,2.0,출장
2024-10-12,수입,dessert,105.0,수업 확인필요
2024-05-15,지출,movie,650000.0,월급
2024-05-01,지출,meal,46.0,게임 결제 카드
2025-07-01,지출,movie,890000.0,병원 memo
2025-12-26,수입,vacation,36.0,병원 현금
2024-02-15,수입,lecture,118.0,출장
2025-03-01,지출,monthlypay,1100000.0,교통비
2024-08-21,수입,electricity123,45000.0,월세
2024-10-27,수입,pet,164.0,월세 카드
2026-03-01,수입,onlineshopping,192000.0,친구 만남 urgent
2024-12-01,지출,eventgift,158000.0,온라인 주문 확인필요
2025-05-01,수입,카페,13000.0,점심 #2
2025-05-01,수입,coffee,14000.0,친구 만남 카드
2024-04-01,지출,trip,340000.0,월세 memo
2025-01-01,지출,uber,146000.0,점심 memo
2024-09-01,수입,clothes,748.0,교통비
2025-01-01,수입,meal,35000.0,온라인 주문 #8
2026-04-30,수입,교통,210000.0,카페 memo
2024-01-09,지출,clinic,1870000.0,기념일
2025-09-01,지출,급여,210.0,교통비 #2
2024-08-17,수입,pet,155.0,친구 만남 확인필요
2024-03-19,지출,rent,89.0,월세 #3
2025-04-17,수입,incomebonus,102.0,카페 환불건
2024-09-12,수입,concert,76000.0,출장 #3
2025-09-06,지출,train,37.0,온라인 주문 memo
2024-04-25,지출,movie,1333.0,출장 환불건
2025-07-30,수입,lunch,113000.0,온라인 주문 확인필요
2025-12-29,수입,식비,118000.0,게임 결제
2025-01-01,수입,congrats123,123.0,마트 장보기 확인필요
2024-03-01,지출,급여,20.0,점심 memo
2025-10-07,수입,study,130.0,카페 환불건
2025-10-01,지출,taxi,224.0,월세 현금
2024-01-31,수입,식비,203000.0,점심 urgent
2025-10-05,지출,netflix,45.0,여행 준비 urgent
2025-08-01,수입,hobby,220000.0,기념일
2024-06-21,수입,선물,70000.0,여행 준비 #3
2024-04-01,지출,concert,125.0,저녁
2024-02-11,지출,lunch,1643.0,환불 #9
2025-05-09,지출,netflix,169000.0,여행 준비 urgent
2025-12-01,수입,subway,17.0,저녁 현금
2026-01-08,지출,급여,66000.0,월급 #9
2026-01-01,수입,eventgift,123.0,환불 #6
2025-02-01,지출,mall,147.0,마트 장보기 카드
2024-04-21,지출,eventgift,1520.0,게임 결제
2024-06-01,지출,flight,105000.0,온라인 주문 확인필요
2024-05-01,지출,eatout,1150000.0,기념일
2024-12-07,지출,dessert,15000.0,온라인 주문
2024-12-09,지출,starbucks,95.0,게임 결제
2025-01-01,수입,coffee,560000.0,기념일
2026-02-28,수입,study,1930000.0,카페
2024-10-01,수입,eventgift,4000.0,기념일 환불건
2024-07-28,지출,taxi,570000.0,출장
2024-01-24,수입,vacation,89.0,점심 memo
2025-01-01,지출,shop,98.0,병원 환불건
2025-08-01,수입,onlineshopping,90000.0,수업 #6
2024-02-04,수입,선물,220.0,월세 현금
2024-04-01,수입,bus,126.0,마트 장보기 환불건
2025-12-06,지출,utility,169000.0,친구 만남 #9
2025-06-01,지출,congrats,1319.0,병원 urgent
2024-11-01,수입,shop,27.0,월세
2024-02-16,수입,fashion,151.0,월세 환불건
2025-08-19,지출,coffee,194000.0,여행 준비 카드
2025-12-28,지출,선물,32000.0,기념일 카드
2026-01-01,수입,쇼핑,3000.0,출장
2025-08-15,수입,congrats,310000.0,카페 카드
2025-05-01,지출,restaurant,243.0,기념일 환불건
2025-12-19,지출,taxi!!,196000.0,환불 현금
2026-03-01,수입,study,123.0,기념일
2025-11-14,지출,dogfood,920000.0,환불 확인필요
2024-08-14,지출,bus,181000.0,저녁 memo
2026-04-01,지출,salary123,1424.0,온라인 주문
2024-01-01,지출,bakery123,1530000.0,기념일 환불건
2026-02-01,지출,snack,127.0,게임 결제 확인필요
2024-11-23,수입,flight,123.0,병원
2024-11-11,수입,vet,123.0,게임 결제 urgent
2026-01-13,수입,catsnack,58.0,친구 만남
2025-07-01,지출,trip,225.0,마트 장보기
2024-01-16,지출,shop,1190000.0,출장 memo
2025-04-07,지출,game,1340000.0,게임 결제 memo
2025-06-29,지출,birthdaygift,34.0,출장 카드
2024-07-13,수입,식비,2310000.0,카페
2026-02-03,지출,mart,180000.0,친구 만남 카드
2025-05-02,수입,subway,117000.0,게임 결제 현금
2024-08-03,수입,vacation,2380.0,월급 카드
2025-02-09,지출,flight123,57000.0,기념일
2025-07-04,지출,study123,154000.0,기념일 현금
2026-01-14,지출,uber,90.0,점심 #7
2025-12-01,수입,pay,125000.0,수업 #2
2024-11-12,지출,카페,205000.0,환불 #4
2024-01-01,지출,식비,3000.0,점심 urgent
2026-04-23,지출,birthdaygift,123.0,점심 환불건
2025-08-01,지출,카페,12.0,수업 #5
2024-02-01,지출,급여,1590000.0,기념일 환불건
2024-06-01,지출,onlineshopping,123.0,교통비
2025-05-01,지출,internet,68.0,병원 현금
2024-06-22,지출,birthdaygift,59.0,카페 memo
2024-02-01,지출,coffee,1040000.0,카페 현금
2026-01-28,수입,medical!!,248.0,병원
2025-12-24,지출,tour,133000.0,수업 #4
2025-02-01,수입,flight,64000.0,게임 결제 현금
2025-03-22,지출,train,133000.0,게임 결제 카드
2024-08-29,지출,mart,1810000.0,여행 준비 memo
2024-02-01,수입,vacation,136.0,점심 urgent
2024-11-29,지출,pharmacy,7000.0,월세 확인필요
2025-08-30,지출,clinic,42.0,기념일
2024-11-30,수입,birthdaygift,123.0,저녁 카드
2026-03-11,지출,waterbill,565.0,월세 현금
2024-10-08,지출,latte,108.0,친구 만남 memo
2024-10-15,지출,dogfood,183000.0,월세 현금
2024-12-01,지출,쇼핑,183.0,여행 준비 환불건
2025-04-01,지출,trip,31.0,마트 장보기 환불건
2025-09-22,수입,waterbill,214000.0,온라인 주문 확인필요
2024-07-01,지출,clothes,80000.0,온라인 주문 확인필요
2025-10-14,수입,internet123,920000.0,수업
2026-01-31,수입,pharmacy!!,957.0,친구 만남 현금
2025-02-04,수입,dogfood,108.0,기념일
2024-03-05,지출,mart,106.0,온라인 주문
2024-11-02,지출,eventgift,39.0,점심 환불건
2024-07-17,지출,incomebonus,24.0,마트 장보기 현금
2024-11-01,지출,fashion,2040000.0,여행 준비 확인필요
2025-10-31,수입,dessert,39.0,병원 확인필요
2026-04-07,수입,subway,203.0,환불 확인필요
2025-06-01,지출,clothes,2055.0,병원 환불건
2025-07-29,수입,tour,192000.0,온라인 주문 확인필요
2024-12-21,지출,meal!!,141000.0,출장
2025-05-01,지출,course,178.0,출장
2025-11-01,지출,교통,5.0,월급 urgent
2024-05-23,수입,mall,123.0,저녁 #5
2025-03-04,수입,dessert,14.0,저녁 환불건
2024-04-25,수입,hobby,1000.0,교통비 카드
2025-02-09,수입,rent,9000.0,친구 만남 urgent
2024-02-01,수입,fashion,580000.0,여행 준비 memo
2024-01-11,지출,internet,214.0,게임 결제 환불건
2025-07-01,수입,fuel,25000.0,카페
2025-12-01,지출,dogfood123,1250000.0,게임 결제 카드
2026-04-16,지출,congrats,212.0,기념일
2025-01-01,수입,여행,83000.0,월세 현금
2025-04-20,지출,hospital,168.0,수업 환불건
2024-04-01,지출,vet,139.0,게임 결제 카드
2024-10-01,지출,train,138000.0,게임 결제
2026-03-02,지출,급여,39000.0,수업 #4
2024-12-05,지출,uber,65000.0,교통비 현금
2025-08-26,수입,coffee,57.0,여행 준비 #1
2024-10-01,수입,monthlypay,2001.0,환불 #5
2024-11-22,수입,hospital,92.0,저녁 카드
2025-06-01,지출,bus!!,2179.0,여행 준비 카드
2024-12-01,수입,카페,65.0,환불 현금
2025-05-16,지출,starbucks,2360000.0,온라인 주문
2024-02-01,수입,pet,199000.0,친구 만남
2024-01-01,수입,급여,3000.0,친구 만남 memo
2024-07-15,지출,선물,2410000.0,수업 카드
2025-10-24,지출,교통,206000.0,월급 urgent
2025-08-19,지출,food!!,93.0,출장 urgent
2025-02-01,수입,hospital,39.0,마트 장보기 현금
2025-06-09,수입,bus,480000.0,병원 memo
2024-04-01,수입,bus,49.0,점심
2025-06-01,지출,incomebonus,61000.0,점심
2026-01-22,수입,meal,36000.0,온라인 주문 #3
2025-03-27,지출,shop,1670000.0,게임 결제 확인필요
2024-08-11,지출,medical,205000.0,교통비 memo
2024-03-01,지출,pay,182.0,교통비 카드
2026-04-04,수입,monthlypay,43.0,점심
2025-10-28,수입,book,149000.0,교통비 #2
2024-11-01,지출,monthlypay,2.0,마트 장보기 현금
2024-12-25,수입,congrats,2370.0,여행 준비 #2
2026-04-01,수입,pharmacy,126000.0,환불 urgent
2025-12-01,지출,clinic,45000.0,친구 만남
2025-06-22,수입,congrats,31.0,수업 환불건
2025-03-08,지출,present,3000.0,점심
2026-02-17,지출,train,178000.0,친구 만남 현금
2025-07-26,지출,monthlypay,17000.0,환불 현금
2025-06-29,지출,fuel!!,300000.0,수업
2026-03-01,지출,교통,169000.0,카페 memo
2026-04-01,지출,pharmacy!!,36.0,출장 현금
2025-11-03,수입,congrats,173000.0,저녁 카드
2025-11-01,지출,present,1960000.0,환불 urgent
2024-01-24,지출,gas123,246000.0,게임 결제 urgent
2026-02-11,지출,monthlypay,1584.0,저녁
2025-01-04,수입,eventgift,243000.0,온라인 주문 memo
2024-05-02,지출,internet,70.0,온라인 주문 memo
2026-02-01,지출,latte,3000.0,마트 장보기
2024-05-16,수입,hotel,243.0,교통비 카드
2026-04-22,지출,eventgift,74.0,카페 urgent
2026-04-06,수입,subway,330000.0,기념일 환불건
2025-01-04,지출,vet,160000.0,카페 urgent
2025-03-26,수입,여행,32.0,기념일 #1
2025-12-10,수입,uber,1180000.0,카페
2025-05-26,지출,hotel,91.0,월급 환불건
2026-01-13,지출,tour,280000.0,온라인 주문
2024-08-01,지출,groceries,182.0,온라인 주문 memo
2024-04-11,수입,식비,241.0,교통비 환불건
2024-10-01,지출,dogfood,108000.0,출장 urgent
2026-02-09,지출,trip,560000.0,친구 만남
2024-08-01,지출,bakery,710000.0,저녁 환불건
2025-01-17,지출,식비,45.0,교통비 카드
2026-03-01,수입,eatout,78000.0,월세 #3
2026-01-01,지출,birthdaygift,1450000.0,기념일 memo
2024-08-01,지출,급여,148000.0,온라인 주문 현금
2026-03-01,수입,급여,64.0,기념일 memo
2025-12-23,수입,eatout,15.0,출장 현금
2026-01-20,지출,utility,170.0,카페 환불건
2024-03-01,지출,pharmacy123,129000.0,게임 결제
2025-05-15,수입,쇼핑,129000.0,교통비
2025-12-31,지출,교통,32000.0,점심 urgent
2025-07-15,지출,tour,103000.0,월세 memo
2026-01-01,수입,급여,129.0,환불 urgent
2024-11-24,수입,fuel,129000.0,온라인 주문
2025-05-05,수입,meal,66000.0,출장 #4
2025-02-06,수입,fuel,1820000.0,월세 #9
2025-04-12,지출,pay,225000.0,기념일 확인필요
2024-03-01,지출,eventgift,1540000.0,수업 urgent
2025-09-09,지출,lecture,1760000.0,기념일 환불건
2025-11-01,지출,lecture,261.0,친구 만남 urgent
2026-01-01,수입,electricity,25000.0,카페 memo
2025-10-20,지출,pay,92000.0,월급 환불건
2024-07-01,수입,present,148.0,월세
2026-04-01,지출,pet,1553.0,월급 환불건
2025-12-07,지출,bakery,82.0,월세 memo
2024-11-01,지출,flight,183000.0,수업 urgent
2026-02-28,수입,rent,810000.0,기념일 환불건
2025-11-01,수입,gas,11.0,카페 환불건
2024-06-06,지출,catsnack,3000.0,환불
2024-12-01,지출,study,102000.0,수업 #5
2024-06-01,수입,starbucks,174.0,저녁 환불건
2024-08-05,지출,교통,130.0,병원 현금
2025-08-16,수입,급여,218.0,여행 준비
2025-03-01,수입,fashion,123.0,병원 카드
2025-09-22,수입,쇼핑,204.0,친구 만남 확인필요
2024-11-01,지출,쇼핑,59.0,카페
2025-08-16,수입,trip,53000.0,카페
2025-08-16,수입,coffee,195.0,점심
2025-04-01,지출,hospital,1680000.0,월세 memo
2025-09-25,수입,vet,1370000.0,저녁 현금
2026-01-20,수입,tuition,30.0,점심 memo
2024-08-13,수입,congrats,191000.0,점심
2025-06-01,수입,hobby,154.0,병원
2024-01-01,지출,쇼핑,115000.0,여행 준비 카드
2024-10-28,수입,쇼핑,114.0,카페 카드
2025-10-15,지출,medical,139000.0,수업 카드
2024-07-18,수입,hobby,140.0,월급
2026-01-25,수입,여행,200000.0,저녁
2025-07-22,수입,electricity,118.0,환불 현금
2025-10-13,지출,internet,246.0,출장 환불건
2025-10-04,수입,vacation123,171000.0,마트 장보기 urgent
2024-09-29,지출,latte,174000.0,수업 확인필요
2024-06-01,수입,rent,156.0,저녁 urgent
2024-05-16,수입,congrats,55000.0,수업 #3
2025-04-15,수입,tour,1680000.0,환불
2024-12-13,지출,train,196.0,마트 장보기 urgent
2025-06-01,지출,식비,193000.0,병원
2025-05-01,수입,utility,1365.0,월급 #6
2024-03-01,수입,선물,72000.0,카페 memo
2026-04-01,지출,식비,4000.0,월급 확인필요
2025-09-01,수입,pet,220.0,저녁 memo
2026-02-18,수입,vacation,2473.0,교통비 카드
2024-03-22,지출,groceries,1590000.0,온라인 주문
2025-10-24,수입,tuition,582.0,수업 memo
2024-06-22,지출,catsnack,121.0,게임 결제
2024-01-01,수입,birthdaygift,54000.0,월급 memo
2025-09-11,지출,hotel,150000.0,점심 카드
2024-03-24,수입,dessert,80.0,점심 urgent
2024-10-27,지출,mall,165000.0,여행 준비 환불건
2025-03-01,지출,bakery,208.0,환불
2024-12-04,지출,교통,84.0,교통비 현금
2025-03-01,지출,netflix123,2440000.0,카페 memo
2025-03-24,수입,internet,73.0,여행 준비 카드
2025-12-25,지출,latte,19000.0,점심
2024-05-24,수입,급여,135000.0,병원 현금
2026-04-28,수입,restaurant,168.0,점심
2025-07-20,수입,식비,125.0,월세 환불건
2026-01-26,수입,taxi,61.0,환불 #4
2024-03-25,수입,birthdaygift,8000.0,수업 확인필요
2026-01-22,지출,vacation,3000.0,여행 준비
2025-08-21,수입,tuition,2258.0,여행 준비 환불건
2025-11-26,지출,rent,179.0,친구 만남 환불건
2024-02-01,수입,카페,77.0,친구 만남 urgent
2024-11-27,지출,birthdaygift,528.0,여행 준비 memo
2025-03-01,지출,eventgift,214000.0,수업 현금
2024-02-14,지출,monthlypay,95000.0,친구 만남 #4
2024-08-17,수입,mall,47000.0,친구 만남 urgent
2024-01-05,수입,선물,250.0,수업 환불건
2025-10-29,지출,dessert,45000.0,게임 결제 memo
2024-01-19,지출,study,98000.0,카페 확인필요
2024-07-23,지출,카페,8.0,병원 #7
2025-04-10,수입,flight,2190000.0,기념일 현금
2024-08-31,지출,pharmacy,114000.0,병원 확인필요
2025-03-01,지출,coffee,100.0,온라인 주문
2025-07-29,지출,tour,82000.0,병원 #2
2025-07-01,수입,선물,24.0,월세 #9
2024-02-01,수입,study,137.0,환불 #1
2025-12-30,지출,book,110000.0,월세
2024-11-01,지출,pay,210000.0,온라인 주문 현금
2024-12-15,수입,monthlypay,13.0,월급
2024-04-02,수입,monthlypay,3000.0,저녁 #8
2025-11-07,지출,식비,168.0,점심
2024-10-16,지출,교통,198.0,수업 확인필요
2024-02-01,지출,clinic,5.0,게임 결제 #9
2024-10-20,지출,restaurant,177.0,월세
2025-01-26,지출,onlineshopping,31000.0,게임 결제 확인필요
2025-06-01,수입,shop!!,54000.0,게임 결제 현금
2024-06-22,지출,dessert,120.0,수업 urgent
2024-04-07,수입,latte,207000.0,환불
2025-11-01,지출,hospital,229000.0,친구 만남 환불건
2026-01-01,지출,snack,137.0,출장 현금
2025-10-15,수입,tour!!,690000.0,월세 확인필요
2025-06-01,지출,monthlypay123,207.0,게임 결제 #1
2024-12-18,지출,study,223000.0,교통비
2024-06-11,수입,congrats,123.0,병원 환불건
2026-04-28,지출,meal,94.0,수업 memo
2025-10-02,수입,birthdaygift,45000.0,월세 카드
2024-10-01,수입,salary123,570.0,월급 확인필요
2025-01-01,수입,clothes,10000.0,병원
2024-12-26,지출,uber,123.0,저녁
2024-01-07,수입,급여,131.0,병원 urgent
2024-01-01,수입,clothes,572.0,저녁 urgent
2024-08-04,지출,쇼핑,1650000.0,기념일
2024-09-01,지출,선물,2220000.0,교통비
2024-07-03,수입,tour,2210000.0,월세 카드
2024-02-25,지출,present,209.0,마트 장보기
2025-11-26,지출,starbucks,194000.0,점심 확인필요
2025-11-07,수입,clinic,44.0,마트 장보기 환불건
2024-08-25,지출,쇼핑,92000.0,온라인 주문 확인필요
2025-05-13,지출,pay,57000.0,게임 결제
2025-07-25,지출,taxi,2168.0,마트 장보기 urgent
2024-09-01,수입,train,34.0,저녁
2025-02-01,지출,shopping123,992.0,카페
2025-10-01,수입,eventgift,89000.0,월세 urgent
2024-01-31,수입,concert,187000.0,월세 urgent
2025-09-22,지출,eatout,1000000.0,월세 현금
2025-06-01,지출,incomebonus,130000.0,친구 만남
2026-02-15,지출,tuition,170000.0,마트 장보기 memo
2025-07-01,지출,카페,1173.0,병원
2025-02-24,수입,급여,3000.0,교통비 카드
2024-12-04,수입,internet,1900000.0,게임 결제 확인필요
2025-12-01,수입,tuition,204000.0,여행 준비 확인필요
2026-01-01,수입,eventgift,235.0,월급 확인필요
2024-05-18,지출,congrats,102.0,여행 준비 urgent
2024-10-01,수입,fashion,132.0,수업 확인필요
2025-04-27,수입,tour,111000.0,마트 장보기 memo
2025-01-09,지출,pet,48.0,병원 memo
2025-09-03,지출,식비,171000.0,월세
2024-07-01,지출,카페,206000.0,여행 준비
2025-10-01,지출,fashion,175000.0,수업 #6
2024-05-24,지출,movie,1.0,월세 현금
2024-10-06,지출,hotel,222.0,환불 카드
2026-02-11,수입,dinner,1565.0,저녁
2025-11-01,지출,meal,123.0,환불
2026-01-11,지출,congrats,31.0,월급
2024-05-13,지출,starbucks,1426.0,수업 #2
2025-08-01,지출,fashion,177000.0,마트 장보기 카드
2024-10-04,지출,쇼핑,3000.0,출장 memo
2025-09-01,지출,coffee!!,22.0,온라인 주문 카드
2025-11-25,지출,식비,147000.0,출장
2025-10-19,지출,coffee,32.0,수업 현금
2025-03-01,지출,present,25.0,카페 urgent
2025-04-24,수입,vet,159.0,마트 장보기
2024-04-19,지출,lunch,9000.0,병원 환불건
2025-06-01,수입,electricity,1788.0,마트 장보기 환불건
2025-12-01,지출,monthlypay,180000.0,수업 확인필요
2024-03-21,지출,clothes,1810000.0,월세 #3
2024-12-06,수입,pay,173000.0,기념일 현금
2025-05-01,지출,present,6.0,점심 urgent
2026-04-01,지출,쇼핑,88.0,저녁 환불건
2025-10-18,지출,present,515.0,월세 memo
2026-02-16,지출,present,1194.0,친구 만남 확인필요
2025-02-02,수입,선물,129.0,출장 #8
2025-01-08,지출,catsnack,113000.0,마트 장보기 현금
2026-02-27,지출,gas,25000.0,게임 결제
2025-02-27,지출,subway,938.0,점심 #7
2025-01-18,수입,mart,171000.0,온라인 주문 memo
2026-03-15,수입,coffee,71.0,게임 결제
2026-01-07,수입,monthlypay,116.0,기념일 환불건
2024-04-25,수입,tour,236000.0,여행 준비 urgent
2025-05-09,수입,starbucks,991.0,친구 만남 현금
2025-04-01,수입,dogfood,153.0,여행 준비 memo
2026-01-27,지출,onlineshopping,180000.0,마트 장보기
2026-01-01,수입,coffee,1990000.0,기념일 memo
2025-05-01,지출,game,64.0,카페 확인필요
2025-08-01,지출,clothes,194.0,기념일 환불건
2025-09-01,수입,hospital,60.0,기념일 환불건
2024-12-19,수입,쇼핑,31.0,월세 urgent
2024-11-18,지출,eventgift,37000.0,기념일 환불건
2024-01-01,수입,hobby,200.0,카페 환불건
2026-04-27,지출,subway,1860000.0,월급 #8
2025-03-01,수입,fashion,124000.0,월세 memo
2024-05-01,지출,congrats,23000.0,월세
2024-11-11,수입,pet,168000.0,게임 결제
2025-12-01,수입,식비,550000.0,온라인 주문 카드
2025-03-01,지출,eatout,140000.0,친구 만남
2025-05-01,수입,catsnack,1640000.0,저녁
2025-10-25,지출,coffee,127.0,교통비
2026-03-01,지출,waterbill,147.0,월세
2025-06-01,지출,coffee,239000.0,게임 결제
2025-05-12,지출,onlineshopping,178.0,여행 준비 memo
2025-07-24,수입,clinic,221.0,기념일
2025-10-01,지출,fashion,160000.0,교통비 환불건
2024-03-14,수입,present,1360000.0,수업
2024-09-06,지출,eventgift,158000.0,월급 확인필요
